universe,family,config,n,mean_pct,median_pct,events_per_day,gross_pct_day,net_pct_day,tail_p5,tail_p1,ruin_frac,capacity_usd,stamp
nq,F-NQ1_orb,or60|both|stop1.0|tgt2.0|vix<20,908,0.00041,5e-05,0.951,0.00039,0.00039,-0.00753,-0.01073,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop1.0|tgtNone|vix>=20,511,0.00046,-0.00329,0.802,0.00037,0.00037,-0.01098,-0.01618,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,on_1800_0930|long|all,1648,0.00037,0.00084,1.0,0.00037,0.00037,-0.01372,-0.02621,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop1.0|tgt2.0|vix>=20,511,0.00043,-0.00266,0.802,0.00035,0.00035,-0.01098,-0.01618,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt2.0|vix>=20,627,0.00036,-0.00224,0.984,0.00035,0.00035,-0.0094,-0.01708,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgtNone|vix>=20,419,0.00052,-0.0007,0.658,0.00034,0.00034,-0.00913,-0.01707,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1030_1400|long|Wed,318,0.00034,0.00063,1.0,0.00034,0.00034,-0.01027,-0.01953,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|short|stop0.5|tgtNone|vix>=20,379,0.00054,-0.00312,0.595,0.00032,0.00032,-0.00909,-0.0158,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.003|follow|exit1555|vix>=20,426,0.00047,0.00166,0.669,0.00032,0.00032,-0.02294,-0.03351,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.01|follow|exit1555|vix>=20,113,0.00174,0.00465,0.177,0.00031,0.00031,-0.02615,-0.0426,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop0.5|tgtNone|vix>=20,511,0.00036,-0.00259,0.802,0.00029,0.00029,-0.00612,-0.0083,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop1.0|tgtNone|all,1286,0.00038,-0.00204,0.78,0.00029,0.00029,-0.00925,-0.01394,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgt1.0|vix>=20,471,0.0004,0.0019,0.739,0.00029,0.00029,-0.01294,-0.02236,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop1.0|tgt2.0|vix<20,946,0.00029,-0.0007,0.991,0.00029,0.00029,-0.00702,-0.00974,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgt1.0|vix>=20,419,0.00044,0.00196,0.658,0.00029,0.00029,-0.00903,-0.01707,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgt2.0|vix<20,591,0.00047,0.00042,0.619,0.00029,0.00029,-0.00682,-0.00955,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgtNone|all,1588,0.0003,-0.00187,0.963,0.00029,0.00029,-0.00738,-0.01099,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|both|stop1.0|tgtNone|vix<20,954,0.00028,-0.0021,0.999,0.00028,0.00028,-0.00583,-0.008,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgt2.0|vix<20,675,0.00039,-1e-05,0.707,0.00028,0.00028,-0.00643,-0.00929,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgtNone|vix<20,675,0.00039,-0.00017,0.707,0.00028,0.00028,-0.00643,-0.00929,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgtNone|all,1041,0.00045,0.00063,0.631,0.00028,0.00028,-0.011,-0.02056,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgt2.0|vix>=20,419,0.00042,-9e-05,0.658,0.00027,0.00027,-0.00913,-0.01707,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgt2.0|all,1041,0.00043,0.00067,0.631,0.00027,0.00027,-0.011,-0.02056,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgtNone|vix<20,591,0.00044,0.00037,0.619,0.00027,0.00027,-0.00682,-0.00955,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgtNone|vix<20,908,0.00028,-0.00169,0.951,0.00027,0.00027,-0.00478,-0.00647,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgtNone|all,1041,0.00041,-0.00119,0.631,0.00026,0.00026,-0.00712,-0.01141,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop1.0|tgt1.0|vix<20,908,0.00027,0.00038,0.951,0.00026,0.00026,-0.00753,-0.01073,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop1.0|tgt2.0|all,1588,0.00027,0.00017,0.963,0.00026,0.00026,-0.01147,-0.01977,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ3_gap,q4|follow|exit1555|vix>=20,190,0.00088,0.00374,0.298,0.00026,0.00026,-0.02872,-0.03968,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgtNone|all,1184,0.00034,-9e-05,0.718,0.00025,0.00025,-0.00999,-0.01635,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgtNone|vix>=20,419,0.00038,0.00107,0.658,0.00025,0.00025,-0.01502,-0.02895,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop1.0|tgtNone|vix<20,730,0.00031,-0.00181,0.764,0.00024,0.00024,-0.00566,-0.00765,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop1.0|tgtNone|vix<20,946,0.00025,-0.00094,0.991,0.00024,0.00024,-0.00702,-0.00974,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|both|stop0.5|tgtNone|vix>=20,635,0.00023,-0.00284,0.997,0.00023,0.00023,-0.00645,-0.00981,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgt1.0|vix<20,591,0.00037,0.00071,0.619,0.00023,0.00023,-0.00682,-0.00955,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.003|follow|exit1555|all,910,0.00042,0.0009,0.552,0.00023,0.00023,-0.01805,-0.03092,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1530_1600|long|Mon,326,0.00023,2e-05,1.0,0.00023,0.00023,-0.00432,-0.01157,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgt1.0|all,1184,0.0003,0.00089,0.718,0.00022,0.00022,-0.00988,-0.01518,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|short|stop0.5|tgt2.0|vix>=20,379,0.00038,-0.00261,0.595,0.00022,0.00022,-0.00909,-0.0158,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt1.0|all,1588,0.00023,0.00111,0.963,0.00022,0.00022,-0.00704,-0.01083,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop1.0|tgtNone|all,1588,0.00023,0.00011,0.963,0.00022,0.00022,-0.01152,-0.01977,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1400_1600|long|Mon,326,0.00022,3e-05,1.0,0.00022,0.00022,-0.0081,-0.02027,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgt2.0|all,1184,0.00029,2e-05,0.718,0.00021,0.00021,-0.00999,-0.01635,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgt1.0|all,1041,0.00033,0.00095,0.631,0.00021,0.00021,-0.011,-0.02056,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop1.0|tgt2.0|vix>=20,419,0.00031,0.00107,0.658,0.00021,0.00021,-0.01502,-0.02895,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|short|stop0.5|tgtNone|vix>=20,431,0.00029,-0.00306,0.677,0.0002,0.0002,-0.00789,-0.01437,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt2.0|all,1588,0.00021,-0.00169,0.963,0.0002,0.0002,-0.00727,-0.01099,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop1.0|tgt2.0|all,1286,0.00025,-0.00171,0.78,0.00019,0.00019,-0.00925,-0.01394,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop0.5|tgtNone|vix<20,946,0.0002,-0.00182,0.991,0.00019,0.00019,-0.00415,-0.00573,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgt2.0|all,1041,0.0003,-0.00061,0.631,0.00019,0.00019,-0.00709,-0.01141,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|short|stop0.5|tgt1.0|vix>=20,379,0.00031,0.00156,0.595,0.00019,0.00019,-0.00899,-0.01272,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt1.0|vix<20,908,0.0002,0.0009,0.951,0.00019,0.00019,-0.00457,-0.00647,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.005|follow|exit1555|all,580,0.00053,0.00143,0.352,0.00019,0.00019,-0.02062,-0.03119,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1030_1400|long|Thu,339,0.00019,6e-05,1.0,0.00019,0.00019,-0.01446,-0.02128,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|long|stop0.5|tgtNone|all,1286,0.00023,-0.00179,0.78,0.00018,0.00018,-0.00517,-0.00744,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|both|stop1.0|tgt2.0|vix<20,954,0.00018,-0.00198,0.999,0.00018,0.00018,-0.00583,-0.008,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|long|stop1.0|tgt1.0|vix<20,675,0.00025,0.00068,0.707,0.00018,0.00018,-0.00634,-0.00906,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|short|stop0.5|tgtNone|vix<20,626,0.00027,-0.00175,0.655,0.00018,0.00018,-0.00412,-0.00564,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop0.5|tgtNone|all,1638,0.00018,-0.00211,0.993,0.00018,0.00018,-0.00641,-0.00934,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop0.5|tgtNone|vix>=20,635,0.00018,-0.00304,0.997,0.00018,0.00018,-0.00777,-0.01407,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|long|stop0.5|tgt1.0|all,1041,0.00029,0.00116,0.631,0.00018,0.00018,-0.00683,-0.01141,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.003|follow|exit1555|vix<20,450,0.00039,0.0008,0.471,0.00018,0.00018,-0.01173,-0.0214,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,0930_1030|long|Wed,318,0.00018,0.00027,1.0,0.00018,0.00018,-0.00886,-0.01262,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|short|stop1.0|tgtNone|vix<20,694,0.00023,-0.00216,0.727,0.00017,0.00017,-0.00569,-0.00752,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|both|stop0.5|tgtNone|all,1646,0.00017,-0.00189,0.998,0.00017,0.00017,-0.00539,-0.00752,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or15|both|stop0.5|tgtNone|vix<20,954,0.00017,-0.0016,0.999,0.00017,0.00017,-0.00332,-0.00504,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or30|both|stop0.5|tgt2.0|vix>=20,635,0.00017,-0.0028,0.997,0.00017,0.00017,-0.00763,-0.01306,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|short|stop1.0|tgt2.0|vix>=20,379,0.00028,-0.00024,0.595,0.00017,0.00017,-0.01631,-0.02182,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt2.0|vix<20,908,0.00018,-0.00159,0.951,0.00017,0.00017,-0.00478,-0.00647,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1030_1400|long|Mon,326,0.00017,0.00063,1.0,0.00017,0.00017,-0.01278,-0.01921,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
