date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone,catalyst,overnight_gap,intraday_push,rvol_1030,dollar_vol_m,mins_to_high,vwap_dist,dow,spy_am
2026-01-26,BNAI,16.48,33.99,1.0625,3942717,37.6305,EX,0,0,0,0,1,1,1,0,35.21,62.08,0.7631,12,1,0,FDA_CLINICAL,2.3468,-0.3837,0.2,134.0,0,-0.0967,0,0.00301
2026-01-26,EVTV,1.94,2.628,0.3546,22117734,2.7762,UNC,0,1,0,0,1,0,1,0,2.625,2.6111,-0.0053,12,1,0,AI,0.4639,-0.0746,0.2,58.1,40,-0.0534,0,0.00301
2026-01-26,LE,14.05,19.15,0.363,945622,18.5612,CONT,1,1,1,1,0,0,0,0,19.105,18.78,-0.017,12,1,0,CONTRACT_PARTNER,0.1982,0.1375,6.6,18.1,45,0.0317,0,0.00301
2026-01-26,MBAI,1.49,2.51,0.6846,2830364,2.1698,CONT,1,1,1,1,0,0,0,0,2.505,3.1401,0.2535,10,1,0,MERGER_ACQ,0.094,0.5399,198.6,7.1,55,0.1568,0,0.00301
2026-01-26,NAMM,3.1,5.08,0.6387,31861112,5.0555,CONT,1,1,1,1,0,0,0,0,5.0894,4.0612,-0.202,12,1,0,OTHER_NEWS,0.4935,0.0972,0.8,161.9,40,0.0048,0,0.00301
2026-01-27,GITS,1.91,4.7699,1.4973,19500080,5.3447,CONT,0,1,1,1,1,0,0,0,4.8064,4.15,-0.1366,10,1,0,FDA_CLINICAL,0.0209,1.4461,2.1,93.0,40,-0.1075,1,0.00086
2026-01-27,MOVE,14.39,21.61,0.5017,1794851,20.2012,UNC,1,1,1,1,0,0,1,1,21.63,14.96,-0.3084,12,1,0,FDA_CLINICAL,-0.025,0.5403,0.2,38.8,40,0.0697,1,0.00086
2026-01-27,NUWE,75.25,130.73,0.7373,653836,152.7571,EX,0,0,0,0,1,1,1,0,131.25,135.8,0.0347,12,1,0,EARNINGS,1.0558,-0.1549,23.7,85.5,5,-0.1442,1,0.00086
2026-01-27,PHGE,4.1,6.96,0.6976,15702526,7.1479,UNC,0,1,0,1,1,1,1,0,6.96,6.92,-0.0057,12,1,0,OTHER_NEWS,0.4366,0.1817,7.9,109.3,10,-0.0263,1,0.00086
2026-01-27,RDW,10.96,14.3777,0.3118,43041871,13.4164,CONT,1,1,1,1,0,0,1,0,14.3797,14.185,-0.0135,12,1,1,FDA_CLINICAL,0.1154,0.1761,1.3,618.8,55,0.0717,1,0.00086
2026-01-27,SUPX,13.21,17.72,0.3414,602303,16.0873,CONT,1,1,1,1,0,0,0,0,17.7597,16.56,-0.0676,12,1,1,NO_NEWS_PRE1030,0.0598,0.2657,3.3,10.7,55,0.1015,1,0.00086
2026-01-27,XHLD,1.27,2.5294,0.9917,30236402,2.142,CONT,1,1,1,1,0,0,0,0,2.52,3.52,0.3968,12,1,0,OTHER_NEWS,0.0472,0.9018,303.7,76.5,55,0.1809,1,0.00086
2026-01-27,XTKG,8.01,15.0,0.8727,2363420,16.7163,EX,0,0,0,0,1,1,1,0,15.0,17.73,0.182,12,0,0,FDA_CLINICAL,1.5843,-0.2754,1.1,35.5,0,-0.1027,1,0.00086
2026-01-28,BKYI,5.48,7.799,0.4232,3166411,7.8999,UNC,0,1,0,1,1,0,0,0,7.78,7.526,-0.0326,12,0,0,CONTRACT_PARTNER,0.4027,0.0146,303.8,24.7,55,-0.0128,2,-0.00078
2026-01-28,BNAI,52.0,71.725,0.3793,5595649,69.4585,UNC,1,1,1,1,0,1,1,0,71.725,63.0,-0.1216,12,1,0,OFFERING,0.0141,0.3601,0.3,401.3,25,0.0326,2,-0.00078
2026-01-28,MRNO,1.36,2.29,0.6838,12737547,2.3914,EX,0,1,0,0,1,1,1,0,2.295,1.83,-0.2026,12,1,0,OTHER_NEWS,1.0588,-0.1821,2.4,29.2,0,-0.0424,2,-0.00078
2026-01-28,SLGB,2.01,3.685,0.8333,25368821,3.5237,CONT,1,1,1,1,0,0,0,0,3.68,2.86,-0.2228,12,1,0,OTHER_NEWS,0.0,0.8333,1.7,93.5,45,0.0458,2,-0.00078
2026-01-28,TIRX,16.05,34.25,1.134,1229444,33.773,UNC,1,1,1,1,0,1,1,0,34.25,65.77,0.9203,12,0,0,OTHER_NEWS,0.9626,0.0873,256.8,42.1,0,0.0141,2,-0.00078
2026-01-29,DCX,3.06,4.25,0.3889,4813693,4.3031,UNC,0,1,1,1,1,1,1,0,4.24,4.16,-0.0189,12,1,0,OTHER_NEWS,0.281,0.0842,76.4,20.5,10,-0.0123,3,-0.0106
2026-01-29,FEED,2.3,4.1614,0.8093,68742222,3.7915,CONT,1,1,1,1,0,0,1,0,4.17,3.8405,-0.079,12,1,0,OTHER_NEWS,-0.0261,0.8578,2.2,286.1,40,0.0976,3,-0.0106
2026-01-29,SER,2.72,3.815,0.4026,11879198,3.8219,EX,0,1,0,0,1,1,1,1,3.815,3.57,-0.0642,12,1,0,FDA_CLINICAL,0.4118,-0.0065,13.6,45.3,20,-0.0018,3,-0.0106
2026-01-29,TCGL,8.73,14.41,0.6506,2571777,9.3541,CONT,1,1,1,1,0,0,1,0,16.06,90.9,4.66,9,0,0,NO_NEWS_PRE1030,0.0218,0.6155,1.5,37.1,45,0.5405,3,-0.0106
2026-01-30,OCG,4.05,5.91,0.4593,1450937,5.5752,CONT,1,1,1,1,0,0,1,0,5.91,4.83,-0.1827,12,1,0,NO_NEWS_PRE1030,0.2704,0.1487,1.1,8.6,55,0.0601,4,-0.00057
2026-01-30,VIVS,1.7,3.12,0.8353,18958697,3.0526,CONT,1,1,0,1,0,0,0,0,3.13,3.019,-0.0355,12,1,0,OTHER_NEWS,0.7353,0.0576,7.9,59.2,45,0.0221,4,-0.00057
2026-01-30,ZSL,15.8,20.95,0.3259,14774674,20.7021,CONT,1,1,0,1,0,0,1,0,21.0,23.59,0.1233,12,1,0,NO_NEWS_PRE1030,0.3291,-0.0024,0.3,309.5,30,0.012,4,-0.00057
2026-02-02,AQST,2.95,4.3499,0.4745,16231807,4.0448,CONT,1,0,1,1,0,0,0,0,4.3467,4.09,-0.0591,12,1,0,FDA_CLINICAL,0.3559,0.0875,4.1,70.6,55,0.0754,0,0.0074
2026-02-02,DKI,5.328,12.0,1.2523,2179449,13.8202,EX,0,1,0,0,1,1,1,0,11.98,14.72,0.2287,12,1,0,EARNINGS,2.5435,-0.3644,5.4,26.2,0,-0.1317,0,0.0074
2026-02-02,FUSE,1.58,2.6999,0.7088,68124381,2.9934,UNC,0,1,1,0,1,1,1,0,2.7,2.69,-0.0037,12,1,0,EARNINGS,0.4494,0.179,2109.4,183.9,15,-0.098,0,0.0074
2026-02-02,KOLD,13.58,18.765,0.3818,8596710,18.6298,CONT,1,1,1,1,0,0,1,0,18.78,20.18,0.0745,12,1,0,NO_NEWS_PRE1030,0.3689,0.0094,0.3,161.3,35,0.0073,0,0.0074
2026-02-02,PKST,15.62,20.7201,0.3265,2767864,20.7045,UNC,1,1,1,0,0,1,1,1,20.725,20.77,0.0022,12,0,1,MERGER_ACQ,0.3271,-0.0005,9.8,57.4,0,0.0008,0,0.0074
2026-02-02,ROMA,2.28,5.59,1.4518,1335476,5.7059,UNC,0,1,0,1,1,0,0,0,5.6283,2.42,-0.57,9,1,0,NO_NEWS_PRE1030,-0.0482,1.576,1.6,7.5,55,-0.0203,0,0.0074
2026-02-02,SXTC,4.65,6.765,0.4548,1035628,8.5628,EX,0,0,0,0,1,1,1,1,6.765,6.465,-0.0443,12,1,0,OTHER_NEWS,1.1742,-0.3309,4.0,7.0,5,-0.21,0,0.0074
2026-02-02,VHUB,6.42,11.89,0.852,2830634,13.0941,UNC,0,1,1,0,1,1,1,0,11.7918,8.23,-0.3021,12,1,0,FDA_CLINICAL,1.0249,-0.0854,0.8,33.7,15,-0.092,0,0.0074
2026-02-03,FATN,1.84,2.9225,0.5883,9341728,2.9365,EX,0,0,0,0,1,1,1,0,2.9251,2.665,-0.0889,12,1,0,EARNINGS,0.712,-0.0722,5.6,27.3,0,-0.0048,1,-0.00575
2026-02-03,GXAI,1.41,2.3894,0.6946,66866912,2.046,CONT,1,1,1,1,0,0,0,0,2.38,2.0,-0.1597,12,1,0,AI,0.2199,0.3892,5.3,159.8,55,0.1678,1,-0.00575
2026-02-03,NPT,5.7,8.225,0.443,4265631,7.6346,CONT,1,1,1,1,0,0,0,0,8.28,7.2,-0.1304,11,1,0,NO_NEWS_PRE1030,0.4158,0.0192,107.2,35.1,45,0.0773,1,-0.00575
2026-02-03,TIRX,3.78,8.77,1.3201,6931212,8.3433,UNC,1,1,1,1,0,0,1,1,8.785,7.155,-0.1855,12,0,0,FDA_CLINICAL,0.6402,0.4145,6.3,60.8,40,0.0511,1,-0.00575
2026-02-04,BOXL,7.74,12.9,0.6667,8506970,11.8694,CONT,1,1,0,1,0,0,0,0,12.87,12.18,-0.0536,12,1,0,OTHER_NEWS,0.3178,0.2647,4.3,109.7,50,0.0868,2,-0.00065
2026-02-04,BYAH,3.935,5.58,0.418,2531079,5.9238,EX,0,0,0,0,1,1,1,0,5.575,4.995,-0.104,12,1,0,OTHER_NEWS,0.4956,-0.0518,11.0,14.1,25,-0.058,2,-0.00065
2026-02-04,EGHT,1.66,2.3101,0.3916,9043055,2.2691,CONT,1,1,1,1,0,0,0,0,2.315,2.45,0.0583,12,1,0,EARNINGS,0.2048,0.155,7.1,20.9,55,0.0181,2,-0.00065
2026-02-04,ELPW,72.01,140.0,0.9442,629585,154.7959,EX,0,1,0,0,1,1,1,1,139.21,113.6,-0.184,11,1,0,FDA_CLINICAL,0.4442,0.3462,6.4,88.1,15,-0.0956,2,-0.00065
2026-02-04,ENPH,37.28,52.65,0.4123,21515702,50.6715,CONT,1,1,1,1,0,0,1,0,52.65,51.64,-0.0192,12,1,0,EARNINGS,0.2876,0.0969,2.9,1132.8,55,0.039,2,-0.00065
2026-02-04,INNV,5.66,7.46,0.318,541407,7.2989,CONT,1,1,1,1,0,0,1,0,7.56,7.74,0.0238,12,1,0,EARNINGS,0.1484,0.1477,4.9,4.0,40,0.0221,2,-0.00065
2026-02-04,SLAB,136.62,203.97,0.493,2891094,204.781,EX,0,0,0,0,1,1,1,1,203.995,203.23,-0.0038,12,1,0,MERGER_ACQ,0.5023,-0.0062,8.9,589.7,0,-0.004,2,-0.00065
2026-02-05,CISS,10.64,14.63,0.375,3165602,15.2726,UNC,0,1,1,0,1,1,1,1,14.56,13.83,-0.0501,12,1,0,FDA_CLINICAL,0.3026,0.0556,2.7,46.3,10,-0.0421,3,-0.00631
2026-02-05,ZSL,21.0,28.57,0.3605,7550534,27.6946,UNC,1,1,1,1,0,1,1,0,28.53,29.17,0.0224,12,1,0,NO_NEWS_PRE1030,0.319,0.0314,0.1,215.7,0,0.0316,3,-0.00631
2026-02-06,APLX,18.48,26.13,0.414,1603698,24.1365,CONT,1,1,1,1,0,0,1,0,26.15,27.83,0.0642,12,1,0,NO_NEWS_PRE1030,0.1201,0.2623,0.8,41.9,55,0.0826,4,0.00615
2026-02-06,BOXL,11.28,14.77,0.3094,4460726,15.2613,UNC,0,1,1,1,1,0,1,0,14.76,9.367,-0.3654,12,1,0,NO_NEWS_PRE1030,0.133,0.1557,1.5,65.9,30,-0.0322,4,0.00615
2026-02-06,MSTU,3.65,4.85,0.3288,23084745,4.6378,CONT,1,1,1,1,0,0,1,0,4.86,5.525,0.1368,12,1,0,NO_NEWS_PRE1030,0.1479,0.1575,0.8,112.0,50,0.0458,4,0.00615
2026-02-06,MSTX,16.7,22.4,0.3413,3150322,21.4847,CONT,1,1,1,1,0,0,1,0,22.4,25.45,0.1362,12,1,0,NO_NEWS_PRE1030,0.1557,0.1606,0.5,70.6,50,0.0426,4,0.00615
2026-02-06,PLSE,13.69,19.06,0.3923,536812,18.0325,CONT,1,1,1,1,0,0,0,0,18.9,20.77,0.0989,12,1,0,EARNINGS,0.092,0.2749,2.8,10.2,50,0.057,4,0.00615
2026-02-06,STKL,4.83,6.39,0.323,21444694,6.3845,UNC,1,1,1,1,0,1,1,0,6.385,6.4,0.0023,12,0,1,MERGER_ACQ,0.323,0.0,36.6,137.0,20,0.0009,4,0.00615
2026-02-09,EZRA,6.48,9.196,0.4191,929296,8.1821,CONT,1,1,1,1,0,0,0,0,9.2,10.08,0.0957,12,1,0,MERGER_ACQ,0.363,0.0412,8.4,8.5,55,0.1239,0,0.00366
2026-02-09,UOKA,41.65,96.32,1.3126,1193589,113.5224,EX,0,1,0,0,1,1,1,0,96.54,80.5,-0.1661,12,0,0,EARNINGS,0.9203,0.2043,45.9,115.0,10,-0.1515,0,0.00366
2026-02-10,ABP,1.52,2.219,0.4599,32459301,2.5446,EX,0,0,1,0,1,1,1,0,2.2162,1.67,-0.2465,12,0,0,EARNINGS,0.6842,-0.1332,21.9,72.0,15,-0.128,1,0.0014
2026-02-10,ESOA,9.5,12.82,0.3495,551865,12.577,UNC,1,1,1,1,0,0,1,1,12.8992,12.685,-0.0166,12,1,0,EARNINGS,0.2768,0.0569,3.3,7.1,45,0.0193,1,0.0014
2026-02-10,EVMN,16.99,25.65,0.5097,3782902,26.2891,UNC,0,0,0,0,1,1,0,0,25.731,29.05,0.129,12,1,0,FDA_CLINICAL,0.7375,-0.1311,11.8,97.0,0,-0.0243,1,0.0014
2026-02-10,EWCZ,4.0,5.725,0.4312,3119272,5.729,UNC,0,1,1,0,1,1,1,0,5.7262,5.72,-0.0011,12,0,0,MERGER_ACQ,0.4325,-0.0009,6.8,17.9,0,-0.0007,1,0.0014
2026-02-10,ICHR,34.11,45.5471,0.3353,2479802,43.3868,UNC,1,1,1,1,0,1,1,0,45.58,45.27,-0.0068,12,1,0,EARNINGS,0.2378,0.0788,2.5,112.9,5,0.0498,1,0.0014
2026-02-10,JZXN,1.36,2.19,0.6103,26362685,2.3514,UNC,0,1,0,1,1,0,1,0,2.19,2.5701,0.1736,12,1,0,OTHER_NEWS,0.2243,0.3153,9.3,57.7,40,-0.0686,1,0.0014
2026-02-10,NKTR,37.07,53.4699,0.4424,3514972,52.3381,UNC,1,1,1,1,0,1,1,0,53.27,56.06,0.0524,12,1,0,OTHER_NEWS,0.2727,0.1333,5.7,187.9,25,0.0216,1,0.0014
2026-02-10,QNCX,26.0,59.6,1.2923,1359494,56.8131,UNC,1,0,0,1,0,1,1,0,59.6,105.58,0.7715,12,1,0,MERGER_ACQ,1.1762,0.0534,20.6,81.0,5,0.0491,1,0.0014
2026-02-11,HTLM,2.12,3.4,0.6038,2461661,3.642,UNC,0,1,0,1,1,0,0,0,3.41,2.9,-0.1496,8,1,0,NO_NEWS_PRE1030,0.1179,0.4346,634.9,8.4,45,-0.0664,2,-0.00963
2026-02-11,MNTN,8.13,10.7295,0.3197,2299893,10.8816,EX,0,1,0,0,1,1,1,0,10.72,11.14,0.0392,12,1,0,EARNINGS,0.4145,-0.067,2.7,24.7,0,-0.014,2,-0.00963
2026-02-11,QNCX,105.54,159.42,0.5105,699215,151.327,CONT,1,0,1,1,0,0,0,0,158.86,120.42,-0.242,12,1,0,OTHER_NEWS,0.3551,0.1147,0.8,111.5,40,0.0535,2,-0.00963
2026-02-11,QVCGP,2.4,5.72,1.3833,3686346,4.2368,CONT,1,1,1,1,0,0,0,0,5.73,5.588,-0.0248,12,0,0,OTHER_NEWS,0.0042,1.3734,40.4,21.1,55,0.3501,2,-0.00963
2026-02-11,RENX,2.8,6.302,1.2507,12605419,6.2731,UNC,1,1,1,1,0,1,1,0,6.272,4.294,-0.3154,12,1,0,EARNINGS,1.0471,0.0994,34.7,79.4,20,0.0046,2,-0.00963
2026-02-11,TDC,29.23,38.8,0.3274,3100986,39.9853,EX,0,0,0,0,1,1,1,1,38.895,37.86,-0.0266,12,1,0,EARNINGS,0.3233,0.0031,1.6,120.3,10,-0.0296,2,-0.00963
2026-02-11,VRTL,23.98,32.79,0.3674,691212,33.9942,EX,0,1,0,0,1,1,1,0,32.73,35.75,0.0923,12,1,0,NO_NEWS_PRE1030,0.3361,0.0234,2.0,22.7,5,-0.0354,2,-0.00963
2026-02-12,CGNX,43.03,58.49,0.3593,4551283,58.2139,UNC,1,1,0,1,0,1,1,0,58.445,58.74,0.005,12,1,0,EARNINGS,0.313,0.0352,2.1,266.2,10,0.0047,3,-0.00175
2026-02-12,FSLY,9.31,15.0901,0.6208,29448388,14.9262,CONT,1,1,1,1,0,0,1,0,15.11,16.03,0.0609,12,1,0,EARNINGS,0.449,0.1186,6.2,444.4,40,0.011,3,-0.00175
2026-02-12,JZXN,1.66,2.3781,0.4326,991954,2.1101,CONT,1,1,1,1,0,0,0,0,2.38,2.19,-0.0798,12,1,0,OTHER_NEWS,0.1205,0.2785,0.1,2.4,55,0.127,3,-0.00175
2026-02-12,NVCR,10.5,14.13,0.3457,5845420,13.9398,UNC,1,0,1,1,0,1,1,0,14.1404,12.55,-0.1125,12,1,0,FDA_CLINICAL,0.3714,-0.0187,3.1,82.6,0,0.0136,3,-0.00175
2026-02-12,WORX,2.783,4.8,0.7248,7284689,4.2632,CONT,1,1,1,1,0,0,0,0,4.8,3.8,-0.2083,12,0,0,OTHER_NEWS,0.2059,0.4303,86.4,35.0,55,0.1259,3,-0.00175
2026-02-13,ATOM,2.39,3.31,0.3849,5673254,3.208,CONT,1,1,1,1,0,0,1,0,3.31,3.92,0.1843,12,1,0,EARNINGS,0.1632,0.1906,13.1,18.8,45,0.0318,4,0.00185
2026-02-13,CONL,5.15,6.715,0.3039,12698953,6.1223,CONT,1,1,1,1,0,0,1,0,6.715,6.8312,0.0173,12,1,0,NO_NEWS_PRE1030,0.1777,0.1072,0.9,85.3,55,0.0968,4,0.00185
2026-02-13,CRSR,4.58,7.595,0.6583,24463599,7.2601,CONT,1,1,1,1,0,0,1,0,7.5989,6.79,-0.1064,12,1,0,EARNINGS,0.4148,0.1721,13.9,185.8,30,0.0461,4,0.00185
2026-02-13,IMUX,8.701,11.49,0.3205,1547195,11.1257,UNC,1,1,0,1,0,1,1,1,11.45,9.151,-0.2008,12,1,0,FDA_CLINICAL,0.2987,0.0168,6.4,17.8,0,0.0327,4,0.00185
2026-02-13,MIMI,2.8,3.863,0.3796,1611792,4.0418,EX,0,0,0,0,1,1,1,0,3.863,3.837,-0.0067,12,1,0,FDA_CLINICAL,0.7086,-0.1925,1.0,6.2,0,-0.0442,4,0.00185
2026-02-13,MLEC,5.1,8.96,0.7569,8520924,9.5155,EX,0,0,0,0,1,1,1,0,8.9867,8.65,-0.0375,12,1,0,EARNINGS,1.1902,-0.1979,150.2,76.3,0,-0.0584,4,0.00185
2026-02-13,NCI,17.44,22.72,0.3028,2272170,25.1427,UNC,0,1,1,0,1,1,1,0,22.76,19.04,-0.1634,12,1,0,EARNINGS,0.1284,0.1545,1.8,51.6,25,-0.0964,4,0.00185
2026-02-17,CMPS,5.81,7.97,0.3718,10613823,8.0204,UNC,0,1,1,0,1,1,1,0,7.9679,7.62,-0.0437,12,1,0,FDA_CLINICAL,0.3477,0.0179,7.9,84.6,5,-0.0063,1,-0.00409
2026-02-17,LFS,2.42,3.2569,0.3458,2308441,3.247,UNC,1,1,1,1,0,0,1,1,3.255,3.415,0.0492,12,1,0,OTHER_NEWS,0.2314,0.0929,8.1,7.5,45,0.003,1,-0.00409
2026-02-17,MASI,130.15,174.49,0.3407,5032216,174.6267,EX,0,0,0,0,1,1,1,0,174.49,174.74,0.0014,12,0,1,MERGER_ACQ,0.3457,-0.0037,7.4,878.1,0,-0.0008,1,-0.00409
2026-02-17,PLYX,2.41,3.615,0.5,3881339,3.4235,UNC,1,1,1,1,0,1,1,0,3.63,3.935,0.084,12,1,0,FDA_CLINICAL,0.4357,0.0448,20.9,14.0,20,0.0559,1,-0.00409
2026-02-17,ZIM,22.2,28.93,0.3032,11759106,29.2833,EX,0,1,0,0,1,1,1,0,28.94,27.87,-0.037,12,1,0,FDA_CLINICAL,0.35,-0.0347,5.2,340.2,0,-0.0121,1,-0.00409
2026-02-18,AUUD,6.428,9.702,0.5093,2189843,9.9714,EX,0,1,0,0,1,1,1,0,9.635,8.971,-0.0689,12,1,0,MERGER_ACQ,0.7128,-0.1188,13.3,21.2,5,-0.027,2,0.0056
2026-02-18,BENF,3.82,5.04,0.3194,4604629,4.9186,UNC,1,1,1,1,0,0,1,1,5.04,4.248,-0.1571,12,1,0,EARNINGS,0.2251,0.0769,6.3,23.2,35,0.0247,2,0.0056
2026-02-18,JFB,8.5,11.37,0.3376,659668,10.1728,CONT,1,1,1,1,0,0,1,0,11.35,10.45,-0.0793,12,1,0,NO_NEWS_PRE1030,0.1041,0.2115,1.8,7.5,55,0.1177,2,0.0056
2026-02-18,MLEC,9.58,16.7,0.7432,2661337,15.427,CONT,1,1,1,1,0,0,0,0,16.7548,14.33,-0.1447,11,1,0,NO_NEWS_PRE1030,-0.0177,0.7747,0.5,44.4,45,0.0825,2,0.0056
2026-02-18,RENX,2.736,4.124,0.5073,3434701,3.9311,CONT,1,1,1,1,0,0,0,0,4.126,3.886,-0.0582,12,1,0,NO_NEWS_PRE1030,0.1542,0.3059,0.6,14.2,55,0.0491,2,0.0056
2026-02-18,SNSE,9.13,25.0,1.7382,3062230,25.9607,EX,0,1,0,0,1,1,1,0,25.2399,26.26,0.0404,12,0,0,MERGER_ACQ,2.0668,-0.1071,118.3,76.6,10,-0.037,2,0.0056
2026-02-19,BATL,3.05,4.16,0.3639,8417864,4.0076,CONT,1,1,1,1,0,0,1,0,4.1682,4.13,-0.0092,12,1,0,NO_NEWS_PRE1030,0.082,0.2606,2.1,35.0,20,0.038,3,6e-05
2026-02-19,BOXL,7.8,10.44,0.3385,1963174,10.3875,UNC,1,1,1,1,0,1,1,0,10.41,8.67,-0.1671,12,1,0,OTHER_NEWS,0.2154,0.1013,1.9,20.5,10,0.0051,3,6e-05
2026-02-19,CISS,11.69,15.4,0.3174,1638240,15.373,UNC,1,1,1,1,0,1,1,0,15.4,15.19,-0.0136,12,1,0,EARNINGS,0.1198,0.1765,1.4,25.2,10,0.0018,3,6e-05
2026-02-19,KNRX,0.9008,3.04,2.3748,24571381,2.8297,CONT,1,1,1,1,0,0,0,0,3.0403,2.4,-0.2106,9,1,0,OTHER_NEWS,0.3877,1.432,702.0,74.7,40,0.0743,3,6e-05
2026-02-19,MLEC,14.36,19.2,0.337,2059977,20.1156,UNC,0,1,1,0,1,1,1,0,19.13,17.1,-0.1061,12,1,0,NO_NEWS_PRE1030,0.1114,0.203,0.3,39.6,20,-0.0455,3,6e-05
2026-02-19,TRNR,28.62,45.63,0.5943,2060106,46.2326,UNC,0,1,1,0,1,1,1,0,45.61,29.46,-0.3541,12,1,0,MERGER_ACQ,0.3711,0.1628,34.0,94.0,25,-0.013,3,6e-05
2026-02-20,HTLM,1.83,2.69,0.4699,12935842,2.9731,UNC,0,1,0,1,1,0,1,1,2.69,2.29,-0.1487,11,1,0,NO_NEWS_PRE1030,0.0109,0.4541,21.1,34.8,15,-0.0952,4,0.00657
2026-02-20,RNG,29.39,40.5,0.378,5251175,38.8888,CONT,1,1,1,1,0,0,1,0,40.46,39.5,-0.0237,12,1,0,EARNINGS,0.1691,0.1787,1.2,212.7,55,0.0414,4,0.00657
2026-02-20,TNDM,18.52,24.535,0.3248,3009707,23.2849,UNC,1,1,1,1,0,0,1,1,24.6,24.55,-0.002,12,1,0,EARNINGS,0.2268,0.0799,2.6,73.8,55,0.0537,4,0.00657
2026-02-23,ACLX,64.11,113.95,0.7774,8500203,114.0029,UNC,0,0,1,0,1,1,0,0,113.945,113.76,-0.0016,12,0,0,FDA_CLINICAL,0.7805,-0.0018,11.2,968.6,10,-0.0005,0,-0.00481
2026-02-23,ALUR,16.35,24.3,0.4862,3370843,25.2836,UNC,0,1,1,0,1,1,1,1,24.3,26.58,0.0938,12,0,0,FDA_CLINICAL,0.5278,-0.0272,1205.1,81.9,15,-0.0389,0,-0.00481
2026-02-23,TIRX,2.2,5.05,1.2955,3574990,5.1544,EX,0,1,0,0,1,1,1,0,5.045,3.735,-0.2597,12,0,0,FDA_CLINICAL,1.6136,-0.1217,5.8,18.1,0,-0.0203,0,-0.00481
2026-02-23,VNDA,5.76,8.45,0.467,22203408,8.577,UNC,0,1,1,1,1,1,1,1,8.455,8.165,-0.0343,12,1,0,FDA_CLINICAL,0.3967,0.0503,11.3,187.6,20,-0.0148,0,-0.00481
2026-02-23,YMAT,1.864,3.232,0.7339,4796229,2.8945,CONT,1,1,1,1,0,0,1,0,3.22,2.9,-0.0994,12,1,0,OTHER_NEWS,0.1266,0.539,1017.4,15.5,55,0.1166,0,-0.00481
2026-02-24,ANPA,8.18,12.61,0.5416,555772,12.5586,CONT,1,1,0,1,0,0,0,0,12.6191,12.51,-0.0086,8,1,0,NO_NEWS_PRE1030,0.0819,0.4249,1.1,7.0,40,0.0041,1,0.0065
2026-02-24,CLVT,1.68,2.215,0.3185,9115726,2.1993,UNC,1,1,1,1,0,1,1,1,2.22,2.33,0.0495,12,1,0,FDA_CLINICAL,0.2738,0.035,1.1,20.2,0,0.0071,1,0.0065
2026-02-24,EZRA,10.44,16.54,0.5843,2934744,14.7972,CONT,1,1,1,1,0,0,0,0,16.6,11.2,-0.3253,12,1,0,NO_NEWS_PRE1030,0.1983,0.3221,4.8,48.5,55,0.1178,1,0.0065
2026-02-24,FGL,8.64,14.67,0.6979,853581,14.0964,CONT,1,1,0,1,0,0,1,0,14.05,11.4202,-0.1872,8,1,0,FDA_CLINICAL,0.1412,0.4878,2.4,12.5,50,0.0407,1,0.0065
2026-02-24,LRMR,2.81,3.78,0.3452,25756300,3.8833,UNC,0,1,1,1,1,1,1,0,3.785,3.69,-0.0251,12,1,0,EARNINGS,0.2776,0.0529,34.0,97.4,15,-0.0266,1,0.0065
2026-02-24,VIR,7.43,9.88,0.3297,14180168,9.7862,UNC,1,1,0,1,0,1,1,1,9.84,9.48,-0.0366,12,1,0,FDA_CLINICAL,0.3237,0.0046,5.2,140.1,20,0.0096,1,0.0065
2026-02-25,CCUP,2.36,3.2581,0.3806,3335933,3.2986,EX,0,0,0,0,1,1,1,0,3.25,4.03,0.24,12,1,0,NO_NEWS_PRE1030,0.3898,-0.0067,2.0,10.9,0,-0.0123,2,0.00139
2026-02-25,CRCA,21.5,29.45,0.3698,1984817,29.8739,EX,0,0,0,0,1,1,1,0,29.42,36.6,0.2441,12,1,0,NO_NEWS_PRE1030,0.3907,-0.0151,1.2,58.5,0,-0.0142,2,0.00139
2026-02-25,CRCG,13.9,19.2,0.3813,1369452,19.5044,EX,0,0,0,0,1,1,1,0,19.25,23.9,0.2416,12,1,0,NO_NEWS_PRE1030,0.4101,-0.0204,2.3,26.3,0,-0.0156,2,0.00139
2026-02-25,LRMR,3.69,5.2401,0.4201,20298171,4.8432,CONT,1,1,1,1,0,0,0,1,5.2419,5.94,0.1332,12,1,0,EARNINGS,-0.0081,0.4317,2.4,106.4,50,0.0819,2,0.00139
2026-02-25,RYAM,7.17,10.0,0.3947,2445427,9.634,CONT,1,1,1,1,0,0,1,0,10.0333,10.2366,0.0203,12,1,0,MERGER_ACQ,0.1743,0.1876,4.3,24.5,35,0.038,2,0.00139
2026-02-26,AEHL,3.102,5.431,0.7508,9492126,5.2826,CONT,1,1,0,1,0,0,0,1,5.431,6.48,0.1932,12,1,0,CRYPTO,0.4239,0.2296,169.4,51.6,45,0.0281,3,-0.01095
2026-02-26,BFLY,3.1,4.6901,0.5129,23129901,4.6038,UNC,1,1,1,1,0,1,1,1,4.695,4.67,-0.0053,12,1,0,EARNINGS,0.2919,0.1711,6.3,108.5,20,0.0187,3,-0.01095
