pair,entry_date,exit_date,direction,entry,exit,pnl_pct,risk_pct,risk_adjusted_pnl_pct,hold_days,exit_reason,units
EURUSD=X,2018-11-02 00:00:00,2018-11-19 00:00:00,-1,1.1402769088745117,1.141396164894104,-0.0004380569840934618,0.0075,-3.2854273807009635e-06,12,trailing_stop,1
EURUSD=X,2018-12-04 00:00:00,2018-12-10 00:00:00,-1,1.135589361190796,1.1400948762893677,-0.0038291560832249046,0.0075,-2.8718670624186783e-05,5,time,1
EURUSD=X,2019-01-02 00:00:00,2019-01-02 00:00:00,-1,1.1461317539215088,1.14617121219635,-0.00015851639523461051,0.0075,-1.1888729642595789e-06,1,reversal,1
EURUSD=X,2019-01-03 00:00:00,2019-01-09 00:00:00,1,1.131733775138855,1.1456066370010376,0.011339149399002013,0.0075,8.50436204925151e-05,5,time,1
EURUSD=X,2019-02-04 00:00:00,2019-02-04 00:00:00,-1,1.1457247734069824,1.1455278396606445,4.773470215098004e-05,0.0075,3.580102661323503e-07,1,reversal,1
EURUSD=X,2019-02-05 00:00:00,2019-02-08 00:00:00,1,1.14357590675354,1.1338768005371094,-0.009080383438437716,0.0075,-6.810287578828287e-05,4,trailing_stop,1
EURUSD=X,2019-03-04 00:00:00,2019-03-04 00:00:00,-1,1.1375269889831543,1.1375917196273804,-0.00018203978341414193,0.0075,-1.3652983756060644e-06,1,reversal,1
EURUSD=X,2019-03-05 00:00:00,2019-03-08 00:00:00,1,1.133825421333313,1.1198333501815796,-0.012942186387363153,0.0075,-9.706639790522364e-05,4,stop,1
EURUSD=X,2019-04-02 00:00:00,2019-04-11 00:00:00,-1,1.1205987930297852,1.1276500225067139,-0.005961263437089721,0.0075,-4.4709475778172903e-05,8,trailing_stop,1
EURUSD=X,2019-05-02 00:00:00,2019-05-02 00:00:00,-1,1.1201846599578857,1.1200841665267944,-3.869351858382881e-05,0.0075,-2.9020138937871605e-07,1,reversal,1
EURUSD=X,2019-05-03 00:00:00,2019-05-09 00:00:00,1,1.1172560453414917,1.1198333501815796,0.0013875326747635874,0.0075,1.0406495060726905e-05,5,time,1
EURUSD=X,2019-06-04 00:00:00,2019-06-10 00:00:00,-1,1.1245558261871338,1.1320157051086426,-0.006460511672215728,0.0075,-4.845383754161796e-05,5,trailing_stop,1
EURUSD=X,2019-07-03 00:00:00,2019-07-09 00:00:00,1,1.1290887594223022,1.121604323387146,-0.007548065961243252,0.0075,-5.661049470932439e-05,5,time,1
EURUSD=X,2019-08-05 00:00:00,2019-08-15 00:00:00,1,1.1107407808303833,1.1143302917480469,0.001966645401247644,0.0075,1.4749840509357329e-05,9,trailing_stop,1
