market,report_date,open_interest,noncomm_long,noncomm_short,net_spec,net_spec_pct_oi,published_date
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-05-13,167274,67143,44111,23032,13.769025670456855,2025-05-16
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-05-20,163802,58014,46312,11702,7.143990915861834,2025-05-23
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-05-27,173538,62714,56480,6234,3.5922967880233725,2025-05-30
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-06-03,164206,59619,61744,-2125,-1.2941061836960892,2025-06-06
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-06-10,179106,73721,76737,-3016,-1.6839190200216632,2025-06-13
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-06-17,230588,79530,113002,-33472,-14.515933179523651,2025-06-20
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-06-24,119524,21520,27226,-5706,-4.773936615240454,2025-06-27
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-07-01,135773,43301,5461,37840,27.87004780037268,2025-07-04
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-07-08,163051,63252,33463,29789,18.26974382248499,2025-07-11
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-07-15,170710,65141,43884,21257,12.45211176849628,2025-07-18
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-07-22,208716,108609,78421,30188,14.463673125203627,2025-07-25
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-07-29,232380,122748,86136,36612,15.755228505034857,2025-08-01
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-08-05,190470,80770,115283,-34513,-18.11991389720166,2025-08-08
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-08-12,223726,102613,141601,-38988,-17.42667369907834,2025-08-15
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-08-19,265755,133201,168841,-35640,-13.4108483377547,2025-08-22
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-08-26,251192,125941,145856,-19915,-7.928198350265932,2025-08-29
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-09-02,250671,134502,121924,12578,5.017732406221701,2025-09-05
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-09-09,280968,147233,146645,588,0.20927650123857522,2025-09-12
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-09-16,311955,147108,125837,21271,6.81861165873283,2025-09-19
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-09-23,125295,26107,29018,-2911,-2.3233169719462072,2025-09-26
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-09-30,128250,31038,17518,13520,10.541910331384017,2025-10-03
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-10-07,142173,41704,24557,17147,12.060658493525493,2025-10-10
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-10-14,148507,32085,40942,-8857,-5.964028631646992,2025-10-17
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-10-21,182035,71815,57847,13968,7.673249649792623,2025-10-24
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-10-28,180131,70568,57754,12814,7.113711687605131,2025-10-31
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-11-04,208843,93172,69785,23387,11.198364321523824,2025-11-07
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-11-10,239913,129438,58339,71099,29.635326139058744,2025-11-13
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-11-18,267865,143088,78018,65070,24.29208743210199,2025-11-21
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-11-25,297026,169355,85866,83489,28.10831375031142,2025-11-28
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-12-02,272813,143834,74092,69742,25.564031039576562,2025-12-05
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-12-09,312423,173934,108295,65639,21.00965677943045,2025-12-12
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-12-16,380500,200190,129087,71103,18.686727989487515,2025-12-19
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-12-23,121741,9519,16380,-6861,-5.635734879785774,2025-12-26
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2025-12-30,129084,17637,19108,-1471,-1.1395680332186793,2026-01-02
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-01-06,143197,20095,16433,3662,2.5573161448913035,2026-01-09
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-01-13,145870,30562,25246,5316,3.6443408514430655,2026-01-16
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-01-20,174430,39860,50528,-10668,-6.115920426532133,2026-01-23
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-01-27,185289,67065,46663,20402,11.010907285375819,2026-01-30
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-02-03,210631,93330,57215,36115,17.14609910222142,2026-02-06
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-02-10,200996,87570,43423,44147,21.964118688929133,2026-02-13
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-02-17,212830,88478,42510,45968,21.598458863881973,2026-02-20
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-02-24,209116,90914,32225,58689,28.065284339792267,2026-02-27
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-03-03,246829,101195,73582,27613,11.187097140125351,2026-03-06
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-03-10,263762,95907,112607,-16700,-6.331465487826146,2026-03-13
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-03-17,290614,94295,89242,5053,1.7387324767561094,2026-03-20
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-03-24,178884,68466,37989,30477,17.037297913731802,2026-03-27
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-03-31,189738,84908,47987,36921,19.458938114663376,2026-04-03
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-04-07,192520,73561,47979,25582,13.287970081030542,2026-04-10
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-04-14,218850,82571,73824,8747,3.9968014621887136,2026-04-17
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-04-21,224598,97143,95644,1499,0.6674146697655367,2026-04-24
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-04-28,227644,99084,89903,9181,4.033051606894976,2026-05-01
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-05-05,212844,97194,44145,53049,24.92388791791171,2026-05-08
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-05-12,221994,102208,52910,49298,22.20690649296828,2026-05-15
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-05-19,293180,166994,110008,56986,19.43720581212907,2026-05-22
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-05-26,308724,180423,115272,65151,21.1033155828507,2026-05-29
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-06-02,344493,213480,148890,64590,18.74929243845303,2026-06-05
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-06-09,388402,255529,144629,110900,28.552891076770976,2026-06-12
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-06-16,449615,286196,147839,138357,30.772327435694987,2026-06-19
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-06-23,176967,66493,33568,32925,18.605163674583398,2026-06-26
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-06-30,191115,48397,50782,-2385,-1.2479397221568167,2026-07-03
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-07-07,180263,37988,48935,-10947,-6.072793640403189,2026-07-10
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-07-14,182485,31457,67719,-36262,-19.8712222922432,2026-07-17
MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE,2026-07-21,188563,34266,76408,-42142,-22.349029236912862,2026-07-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-02-08,233767,67042,59070,7972,3.410233266457627,2022-02-11
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-02-15,235945,68020,58678,9342,3.9593973171713746,2022-02-18
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-02-22,257929,75342,61433,13909,5.392569272939452,2022-02-25
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-03-01,249537,61452,49315,12137,4.8638077719937325,2022-03-04
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-03-08,248009,75361,48745,26616,10.731868601542686,2022-03-11
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-03-15,264733,68259,49285,18974,7.167221313549879,2022-03-18
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-03-22,212808,56676,53864,2812,1.3213788955302432,2022-03-25
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-03-29,223320,49019,60246,-11227,-5.027315063585886,2022-04-01
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-04-05,232689,58651,67285,-8634,-3.71053208359656,2022-04-08
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-04-12,228302,68206,55217,12989,5.689393873027831,2022-04-15
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-04-19,237109,65736,57587,8149,3.43681597914883,2022-04-22
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-04-26,236977,68022,52189,15833,6.681239107592719,2022-04-29
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-05-03,226722,67077,50985,16092,7.0976790959853915,2022-05-06
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-05-10,249921,69222,55753,13469,5.389303019754242,2022-05-13
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-05-17,243553,69788,54614,15174,6.230266102244686,2022-05-20
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-05-24,255244,75009,61284,13725,5.3772076914638545,2022-05-27
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-05-31,263080,74438,68827,5611,2.132811312148396,2022-06-03
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-06-07,268293,83477,66474,17003,6.33747432843943,2022-06-10
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-06-14,302267,88369,59967,28402,9.396328411636071,2022-06-17
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-06-21,236624,82888,52082,30806,13.018966799648387,2022-06-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-06-28,248045,78987,54797,24190,9.752262694269186,2022-07-01
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-07-05,259449,83514,52619,30895,11.907927955012353,2022-07-08
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-07-12,254260,76972,57556,19416,7.636277825847558,2022-07-15
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-07-19,256388,76826,48709,28117,10.96658189930886,2022-07-22
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-07-26,267158,83491,51682,31809,11.906437389110563,2022-07-29
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-08-02,262325,74918,50206,24712,9.420375488420852,2022-08-05
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-08-09,258784,73939,52864,21075,8.143857425497712,2022-08-12
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-08-16,267796,78401,71555,6846,2.556423546281498,2022-08-19
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-08-23,262158,84287,46254,38033,14.507663317541331,2022-08-26
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-08-30,263641,77379,50572,26807,10.167993597353977,2022-09-02
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-09-06,286754,85430,63384,22046,7.688122920691604,2022-09-09
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-09-13,314969,75279,63473,11806,3.7483053887842934,2022-09-16
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-09-20,271815,73741,70256,3485,1.2821220315287973,2022-09-23
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-09-27,282054,74731,74779,-48,-0.017018017826373674,2022-09-30
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-10-04,272171,69796,73557,-3761,-1.3818518504910515,2022-10-07
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-10-11,281284,84915,76387,8528,3.0318112654825726,2022-10-14
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-10-18,274388,79521,78006,1515,0.5521378485939618,2022-10-21
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-10-25,281590,82491,76791,5700,2.02421961007138,2022-10-28
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-11-01,282466,74646,89895,-15249,-5.398525840278122,2022-11-04
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-11-08,273054,78312,80726,-2414,-0.884074212426846,2022-11-11
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-11-15,268428,68167,73423,-5256,-1.9580669676784834,2022-11-18
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-11-22,252712,67365,64319,3046,1.205324638323467,2022-11-25
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-11-29,254245,67971,58216,9755,3.8368502822081063,2022-12-02
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-12-06,250102,68737,55220,13517,5.404594925270489,2022-12-09
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-12-13,312984,73103,53905,19198,6.133859877821231,2022-12-16
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-12-20,245045,62489,57973,4516,1.8429268093615458,2022-12-23
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2022-12-27,250781,63763,62591,1172,0.4673400297470701,2022-12-30
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-01-03,244658,59802,58440,1362,0.5566954687768232,2023-01-06
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-01-10,253625,57068,65219,-8151,-3.2137999014292755,2023-01-13
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-01-17,275015,61621,82254,-20633,-7.502499863643801,2023-01-20
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-01-24,273887,60241,85502,-25261,-9.223146772208976,2023-01-27
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-01-31,278449,59439,75297,-15858,-5.695118316100974,2023-02-03
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-02-07,279306,58310,73229,-14919,-5.341453459646409,2023-02-10
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-02-14,276184,54009,76833,-22824,-8.264055846826754,2023-02-17
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-02-21,268297,57849,71918,-14069,-5.243815622239533,2023-02-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-02-28,268253,53946,77775,-23829,-8.88303206301514,2023-03-03
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-03-07,260810,55586,68011,-12425,-4.764004447682221,2023-03-10
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-03-14,306461,61133,67605,-6472,-2.1118511001399853,2023-03-17
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-03-21,214876,53063,58183,-5120,-2.382769597349169,2023-03-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-03-28,220074,51309,58657,-7348,-3.338876923216736,2023-03-31
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-04-04,232186,38815,57200,-18385,-7.918220736823065,2023-04-07
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-04-11,237470,51607,53737,-2130,-0.8969554048932497,2023-04-14
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-04-18,245059,58753,56080,2673,1.090757735892173,2023-04-21
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-04-25,247654,64807,59677,5130,2.0714383777366807,2023-04-28
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-05-02,246962,73543,60253,13290,5.381394708497663,2023-05-05
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-05-09,255173,80188,58801,21387,8.381372637387184,2023-05-12
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-05-16,273355,81022,61058,19964,7.303323517038283,2023-05-19
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-05-23,275175,78974,64465,14509,5.272644680657764,2023-05-26
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-05-30,298403,87244,78732,8512,2.852518238757653,2023-06-02
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-06-06,306736,91874,83026,8848,2.884565228730896,2023-06-09
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-06-13,322087,91986,76306,15680,4.868249882795642,2023-06-16
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-06-20,247591,71956,55963,15993,6.459443194623391,2023-06-23
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-06-27,256666,81119,63877,17242,6.717679786181263,2023-06-30
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-07-03,248698,70707,65249,5458,2.194629631118867,2023-07-06
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-07-11,259491,75622,64674,10948,4.219028790979263,2023-07-14
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-07-18,264119,75196,73997,1199,0.45396203983810324,2023-07-21
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-07-25,260623,66261,76933,-10672,-4.094803605207522,2023-07-28
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-08-01,262908,69643,81048,-11405,-4.3380193832062925,2023-08-04
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-08-08,267797,70170,81049,-10879,-4.062405478776835,2023-08-11
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-08-15,267495,69459,64290,5169,1.9323725677115462,2023-08-18
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-08-22,263420,69483,55653,13830,5.250170829853466,2023-08-25
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-08-29,265968,72413,56251,16162,6.076670877699573,2023-09-01
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-09-05,274701,74040,60490,13550,4.932635847703503,2023-09-08
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-09-12,303321,68674,59618,9056,2.9856158986684074,2023-09-15
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-09-19,236252,56815,53621,3194,1.3519462269102485,2023-09-22
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-09-26,241018,58307,57461,846,0.35101112779958343,2023-09-29
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-10-03,254924,66087,64652,1435,0.5629128681489386,2023-10-06
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-10-10,256528,69363,61523,7840,3.0561965945237946,2023-10-13
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-10-17,256786,77538,63190,14348,5.587532030562413,2023-10-20
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-10-24,253055,69019,66322,2697,1.0657762146568928,2023-10-27
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-10-31,259306,72368,65631,6737,2.59808874457205,2023-11-03
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-11-07,268597,82602,66307,16295,6.066709605840721,2023-11-10
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-11-14,273787,69502,69187,315,0.11505294261597519,2023-11-17
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-11-21,284312,74326,69282,5044,1.7741073187202792,2023-11-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-11-28,293315,78702,71424,7278,2.4812914443516356,2023-12-01
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-12-05,277746,75200,66798,8402,3.0250660675581287,2023-12-08
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-12-12,337236,71616,63512,8104,2.4030649159638946,2023-12-15
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-12-19,276654,71467,49283,22184,8.018680373318295,2023-12-22
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2023-12-26,278055,79760,51769,27991,10.066713420006833,2023-12-29
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-01-02,272832,80348,41281,39067,14.319068144499179,2024-01-05
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-01-09,277732,83021,46245,36776,13.241542206155573,2024-01-12
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-01-16,273460,83692,47121,36571,13.373436700065824,2024-01-19
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-01-23,289392,88544,55502,33042,11.417730966992867,2024-01-26
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-01-30,294510,94317,55066,39251,13.327561033581203,2024-02-02
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-02-06,285062,93744,60856,32888,11.53713928899678,2024-02-09
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-02-13,295946,97292,65216,32076,10.83846377379657,2024-02-16
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-02-20,287130,92445,66884,25561,8.902239403754397,2024-02-23
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-02-27,288075,90667,80421,10246,3.5567126616332554,2024-03-01
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-03-05,289047,82245,81610,635,0.2196874556732988,2024-03-08
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-03-12,331912,87501,86106,1395,0.42029212562365925,2024-03-15
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-03-19,250194,68217,57057,11160,4.460538622029305,2024-03-22
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-03-26,254474,64109,71225,-7116,-2.796356405762475,2024-03-29
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-04-02,259439,65399,70594,-5195,-2.002397480718011,2024-04-05
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-04-09,260430,65942,58399,7543,2.896363706178244,2024-04-12
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-04-16,255698,66139,57610,8529,3.3355755617955554,2024-04-19
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-04-23,256222,63431,57306,6125,2.390505108850918,2024-04-26
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-04-30,253154,60312,57540,2772,1.0949856609020596,2024-05-03
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-05-07,235162,65234,60829,4405,1.8731767887668929,2024-05-10
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-05-14,248611,68869,65699,3170,1.2750843687527906,2024-05-17
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-05-21,249754,68460,63742,4718,1.8890588338925502,2024-05-24
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-05-28,254317,68402,72128,-3726,-1.4651006421120099,2024-05-31
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-06-04,246536,60252,58255,1997,0.8100236882240323,2024-06-07
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-06-11,258002,60795,68827,-8032,-3.1131541615956464,2024-06-14
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-06-18,334035,65102,68927,-3825,-1.1450895864205846,2024-06-21
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-06-25,246417,67869,60474,7395,3.0010104822313397,2024-06-28
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-07-02,258776,70185,59409,10776,4.164219247534548,2024-07-05
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-07-09,264298,66337,61120,5217,1.9739082399412786,2024-07-12
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-07-16,256571,64830,59148,5682,2.214591672480522,2024-07-19
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-07-23,243913,51812,52425,-613,-0.2513191178821957,2024-07-26
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-07-30,256592,48377,45955,2422,0.9439109559144478,2024-08-02
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-08-06,249366,50888,38277,12611,5.057225122911705,2024-08-09
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-08-13,244061,49051,40567,8484,3.4761801352940456,2024-08-16
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-08-20,244230,55674,44293,11381,4.659951684887196,2024-08-23
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-08-27,244523,65461,44021,21440,8.768091345190431,2024-08-30
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-09-03,254089,67895,41907,25988,10.227912266961576,2024-09-06
NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE,2024-09-10,259424,69833,44207,25626,9.878037498458122,2024-09-13
